group,metric,delay,n_repos,mean_pre,mean_post,mean_diff,median_diff,t_stat,p_value,significant,period
Go,net_added,4,15,1011.9392915066263,785.3734253456121,-380.4796033158799,111.28787878787878,,,False,weeks
Go,net_removed,4,15,60.76459316989245,526.7133470110455,458.0234318150155,5.692982456140353,,,False,weeks
Go,net_negative_commits,4,15,-951.174698336734,-258.66007833456683,838.5030351308952,-63.80000000000001,,,False,weeks
Go,add_delete_ratio,4,15,108.95673533491403,11.26827849778801,-114.31519660722536,-0.03542517702422643,,,False,weeks
Go,total_commits,4,15,5.401748972933629,4.530923573442755,-1.2787867799422006,0.2857142857142856,,,False,weeks
Go,files_touched_per_commit,4,15,3.4744537132955178,5.023062728319778,1.3634366488762333,0.07230521838364945,,,False,weeks
Java,gross_churn,4,7,929.7152662702184,626.1595914820593,-303.5556747881589,-19.44736842105263,-0.9226818574860307,0.3917661005225467,False,weeks
Java,net_added,4,7,436.43613765203054,288.4140921960537,-148.02204545597687,-16.555555555555557,-0.5990208197018058,0.5710677169250559,False,weeks
Java,net_removed,4,7,126.9005957283135,34.75112437287315,-92.14947135544034,-76.99964763918251,-2.5805634544296026,0.04173782800782682,True,weeks
Java,net_negative_commits,4,7,-309.53554192371706,-253.66296782318048,55.87257410053651,-30.669837914023958,0.25116071988528554,0.8100702837273656,False,weeks
Java,add_delete_ratio,4,7,9.822463014720325,25.243846169249316,15.421383154528993,0.07615420199735956,0.9284959729558266,0.3889765614752739,False,weeks
Java,total_commits,4,7,3.6391572896712274,2.9561362316793773,-0.6830210579918495,-0.3214285714285712,-0.9925853032482589,0.35923902500448857,False,weeks
Java,files_touched_per_commit,4,7,4.126993590252032,2.6709558212859252,-1.4560377689661057,-0.9655833333333339,-1.269179392720748,0.2513852105820005,False,weeks
Bash,gross_churn,4,57,41.38194568302106,74.21073332606501,13.430382846774366,6.444957983193278,,,False,weeks
Bash,net_added,4,57,22.93301060411844,40.743771997532896,10.212910039204068,4.350265957446809,,,False,weeks
Bash,net_removed,4,57,8.887968924516029,20.162644374816225,2.5229594633146593,0.0,,,False,weeks
Bash,net_negative_commits,4,57,-14.045041679602406,-20.581127622716682,-7.689950575889406,-2.657405761024182,,,False,weeks
Bash,add_delete_ratio,4,57,7.423494787098593,14.437771323659776,6.837821066843158,2.9108445562532914,,,False,weeks
Bash,total_commits,4,57,0.7661565490065652,0.806235696045342,-0.01681297796085643,0.06666666666666667,,,False,weeks
Bash,files_touched_per_commit,4,57,0.478708007426032,0.6150858697583086,0.1310408635298997,0.1179106611759323,,,False,weeks
C,gross_churn,4,15,1205.5149554635161,904.3382884637415,-301.17666699977434,8.833333333333334,-0.46918441561035784,0.6461609225005014,False,weeks
C,net_added,4,15,351.81354748923087,214.6134116164509,-137.20013587277998,0.0,-1.1823318521078585,0.25676628146513836,False,weeks
C,net_removed,4,15,140.9811798527987,475.1284791435954,334.14729929079664,1.35,0.9058139674258718,0.38035971771846916,False,weeks
C,net_negative_commits,4,15,-210.83236763643214,260.5150675271445,471.34743516357673,2.19375,1.0389466489423704,0.31644116760676044,False,weeks
C,add_delete_ratio,4,15,3.992940942501491,39.85106568861515,35.85812474611365,0.0,1.112631164653836,0.28460738239581157,False,weeks
C,total_commits,4,15,2.5917202202412657,3.135933860312369,0.5442136400711033,0.3,0.7900163313169328,0.44269455583733397,False,weeks
C,files_touched_per_commit,4,15,1.4843772858891995,2.2656864463403212,0.7813091604511221,0.47111801242235996,0.9817913072632808,0.3428658499972256,False,weeks
Dart,gross_churn,4,6,588.6481565656566,1149.1925386382622,560.5443820726058,89.18375,0.8144788191384502,0.45240232118473633,False,weeks
Dart,net_added,4,6,213.36628787878786,507.77694235588973,294.41065447710184,154.3875,1.1169333427009498,0.3148007305142649,False,weeks
Dart,net_removed,4,6,32.5620202020202,91.97467627401836,59.41265607199818,9.859772727272727,0.8115164750075142,0.45395198650447666,False,weeks
Dart,net_negative_commits,4,6,-180.8042676767677,-415.8022660818713,-234.99799840510366,-132.505,-1.1589870419878612,0.2988007223473099,False,weeks
Dart,add_delete_ratio,4,6,1.4777279732520583,50.89876260245831,49.42103462920627,0.8120498744958002,1.1394925498314312,0.3061270089092527,False,weeks
Dart,total_commits,4,6,3.267853535353536,5.584703947368421,2.3168504120148854,0.8274451754385965,0.7056776147337238,0.5118997380422106,False,weeks
Dart,files_touched_per_commit,4,6,2.0004138069930995,2.771134537346404,0.7707207303533044,0.39021193831354856,1.1651568366174194,0.2965143893217732,False,weeks
CSS,gross_churn,4,47,48.71783111689875,92.55089326611409,43.820883500411036,10.526881720430108,,,False,weeks
CSS,net_added,4,47,26.74378252008894,50.72907758151785,23.63157935667929,4.963545150501672,,,False,weeks
CSS,net_removed,4,47,6.573693403862639,14.764188240561506,8.306141440962278,0.0,,,False,weeks
CSS,net_negative_commits,4,47,-20.170089116226297,-35.96488934095633,-15.325437915717014,-1.5277777777777777,,,False,weeks
CSS,add_delete_ratio,4,47,10.963901696775748,22.47176961902638,10.920260523101337,1.0830715774735107,,,False,weeks
CSS,total_commits,4,47,0.6843106057971061,0.8867777872996919,0.2000058290525788,0.08757525998905309,,,False,weeks
CSS,files_touched_per_commit,4,47,0.40815017673446935,0.7231310858848036,0.3137929375874433,0.116025641025641,,,False,weeks
Swift,gross_churn,4,5,5.672592592592592,15.437867647058823,9.76527505446623,-0.6812499999999999,0.7170012107153134,0.5130119930104889,False,weeks
Swift,net_added,4,5,5.121333333333333,9.830024509803922,4.708691176470587,-0.22124999999999995,0.5577614149711173,0.6067474341263999,False,weeks
Swift,net_removed,4,5,0.026814814814814812,1.0823529411764707,1.055538126361656,0.0,1.0239107130757954,0.3637578245648913,False,weeks
Swift,net_negative_commits,4,5,-5.094518518518518,-8.74767156862745,-3.653153050108932,0.16125,-0.48899594425709836,0.6504451926949223,False,weeks
Swift,add_delete_ratio,4,5,1.3557654320987655,2.5193621230217973,1.163596690923032,0.6140159767610749,2.0126979198866284,0.11444629159615262,False,weeks
Swift,total_commits,4,5,0.08696296296296295,0.598406862745098,0.5114438997821351,0.5,2.202225915863271,0.09242306164528104,True,weeks
Swift,files_touched_per_commit,4,5,0.07555555555555556,0.42046568627450975,0.34491013071895427,0.22794117647058823,1.8227277137555662,0.14242511234762986,False,weeks
All,gross_churn,4,118,3396.184655472461,6031.448766663195,2604.7763462806083,157.74577294685992,,,False,weeks
All,net_added,4,118,1658.353040951886,2125.2206818469426,445.3769528160329,64.31801242236025,,,False,weeks
All,net_removed,4,118,640.5062307419929,2382.609954808976,1742.843121107184,2.0454545454545454,,,False,weeks
All,net_negative_commits,4,118,-1017.8468102098932,257.389272962033,1297.4661682911517,-63.904166666666654,,,False,weeks
All,add_delete_ratio,4,118,24.294488384699825,9.256351863274473,-15.514592539069247,0.5062380112927196,,,False,weeks
All,total_commits,4,118,10.894479913434957,12.691953795882986,1.8256187425846788,0.2928571428571429,,,False,weeks
All,files_touched_per_commit,4,118,4.781540506333531,8.107089466644863,3.315861164345954,0.21829250841750833,,,False,weeks
Javascript,files_touched,0,48,5.439529424260416,8.881472588381051,3.441943164120635,0.7844600239491788,1.2717706136334066,0.20971177084466444,False,commits
Javascript,churn,0,48,351.2087691523793,472.24674314758687,121.03797399520757,40.77269502517055,1.0331659188883826,0.306813408335172,False,commits
Javascript,net_added,0,48,173.44669121566312,199.84823314068038,26.401541925017273,20.25615325144168,0.6555512138803299,0.5153091347380049,False,commits
Javascript,net_removed,0,48,47.196571900754996,148.5721078376639,101.37553593690893,4.513500768588941,0.9411562888426056,0.351437176040805,False,commits
Javascript,net_modified,0,48,65.28275301798061,61.9132010846213,-3.3695519333593134,6.396982794202548,-0.17940744491326832,0.8583890065681742,False,commits
Javascript,is_net_negative,0,48,0.15433871931813634,0.15630681647466232,0.0019680971565260094,0.0035533247993879136,0.20082086135839397,0.8417051812374001,False,commits
Python,files_touched,0,34,3.7077813462878506,4.38561878905088,0.677837442763029,0.4455352165666895,1.3397408015919288,0.1894831684208512,False,commits
Python,churn,0,34,222.27873691848788,275.85100385303355,53.57226693454567,39.385092359851676,1.2871622626081216,0.20699305339972607,False,commits
Python,net_added,0,34,115.07197078681793,174.42836052590343,59.35638973908551,38.86393001518863,1.6318489318651168,0.11221923106694295,False,commits
Python,net_removed,0,34,35.69516728435758,22.25454349260381,-13.440623791753776,-0.47058407017910986,-1.2273990137700759,0.22835676575578304,False,commits
Python,net_modified,0,34,35.75579942365619,39.58404991726316,3.828250493606977,1.6690702049241128,1.035813108324404,0.3078204155201593,False,commits
Python,is_net_negative,0,34,0.14492619305531,0.13678211810121257,-0.00814407495409741,-0.006444747766520299,-0.7478784586521123,0.459830233683629,False,commits
Rust,files_touched,0,14,6.79138539735053,7.388439972642112,0.5970545752915805,-0.42323492632176296,0.48690033610176653,0.6344354322934708,False,commits
Rust,churn,0,14,411.2156296324679,508.7621013751001,97.54647174263222,-48.705664223569094,0.5148829101391942,0.6152769447937774,False,commits
Rust,net_added,0,14,273.02265389044254,329.1793214848465,56.15666759440397,-7.60517240328859,0.34836037594772945,0.7331462436003277,False,commits
Rust,net_removed,0,14,32.92211957118888,29.939168180459514,-2.982951390729378,-1.8420141896447575,-0.2207751937164788,0.8286970797789854,False,commits
Rust,net_modified,0,14,52.63542808541823,74.82180585489706,22.18637776947883,5.36679509123428,1.4880260716186393,0.16059548482630426,False,commits
Rust,is_net_negative,0,14,0.17688395554108305,0.15411183340695114,-0.022772122134131902,-0.02819938706206785,-2.2077980044963246,0.04583607332374227,True,commits
HTML,files_touched,0,6,2.775971680538244,2.0467249806426637,-0.7292466998955804,-0.7286861455108358,-1.1409505429829925,0.3055736766696445,False,commits
HTML,churn,0,6,471.54311089667135,151.80425700090333,-319.73885389576793,-23.52420634920635,-1.370873968511786,0.2287475934926218,False,commits
HTML,net_added,0,6,129.32264641103652,71.93433023615951,-57.38831617487702,-26.005199049316694,-0.8802717314268509,0.4190050744953563,False,commits
HTML,net_removed,0,6,148.52286330800263,58.90692831333075,-89.61593499467187,0.40492530345471467,-1.500836997229754,0.1936953471560725,False,commits
HTML,net_modified,0,6,96.84880058881606,10.481499225706543,-86.36730136310952,-1.6893557422969188,-1.0831968350509769,0.3281691561723253,False,commits
HTML,is_net_negative,0,6,0.10342411286683732,0.15746628597238352,0.054042173105546217,0.04491341991341991,1.6274503851212567,0.16457012718933622,False,commits
Go,files_touched,0,15,4.789775537331656,4.655139149088868,-0.13463638824278884,-0.045086297992250834,-0.26449302216915993,0.7952540555179032,False,commits
Go,churn,0,15,347.1693570619703,480.6275767887028,133.45821972673247,52.29801179812104,1.0372864978865117,0.31718725384177704,False,commits
Go,net_added,0,15,221.90569922422594,210.24819185807453,-11.657507366151437,8.825869926127297,-0.1432277431133625,0.8881513868039975,False,commits
Go,net_removed,0,15,31.07811293177216,95.66438709804859,64.58627416627643,0.9405910932228778,1.050886992890001,0.3111127261245829,False,commits
Go,net_modified,0,15,47.0927724529861,87.35749891628983,40.26472646330374,-0.654861498419784,1.2721691132304316,0.22403812709749604,False,commits
Go,is_net_negative,0,15,0.14761468246462803,0.14277403734706942,-0.004840645117558647,0.01956815114709852,-0.307288386235568,0.7631473586965063,False,commits
Java,files_touched,0,5,8.769298796460065,7.620720481993692,-1.1485783144663728,-0.8032379402124898,-0.42989613789257614,0.6894180374908968,False,commits
Java,churn,0,5,286.54566684965664,488.863260435409,202.31759358575238,100.06493506493507,1.432923422242139,0.22516327284075077,False,commits
Java,net_added,0,5,141.50742982097978,299.151107292354,157.64367747137422,68.31371237458193,1.6674302009268047,0.1707555780868089,False,commits
Java,net_removed,0,5,64.27785615547424,15.058680709211213,-49.21917544626304,-40.12878787878788,-2.04795495136108,0.10994533595659427,False,commits
Java,net_modified,0,5,40.38019043660131,87.3267362169219,46.946545780320584,16.83982683982684,1.3434942714063456,0.2502668746970819,False,commits
Java,is_net_negative,0,5,0.16646063431185348,0.1244030063658711,-0.0420576279459824,-0.019620958751393552,-2.052002362227505,0.10944121472594799,False,commits
Bash,files_touched,0,16,2.104856654288625,1.7977026241486977,-0.3071540301399269,-0.12765151515151518,-1.5928489465740034,0.13204411550803355,False,commits
Bash,churn,0,16,105.40540877051423,87.24640996674988,-18.158998803764355,25.69018712768713,-0.6330012058971928,0.5362647478650272,False,commits
Bash,net_added,0,16,52.764472390055616,43.78627402261117,-8.978198367444442,4.359127414199209,-0.49385748903514165,0.6285599301867073,False,commits
Bash,net_removed,0,16,35.38727290923285,23.50688087655596,-11.880392032676895,9.115256726032587,-0.5507129413763333,0.589939013322285,False,commits
Bash,net_modified,0,16,8.626831735612885,9.976627533791373,1.3497957981784872,0.8277065527065526,0.7895274667138859,0.4421060682721401,False,commits
Bash,is_net_negative,0,16,0.16813934924227406,0.19514348715529375,0.0270041379130197,0.01504051504051504,0.9005746688077416,0.3820461372462195,False,commits
C,files_touched,0,5,5.343411177653747,3.6894481234085164,-1.6539630542452308,-1.7185941043083899,-1.903120687814797,0.1297709516820111,False,commits
C,churn,0,5,321.7586294149906,192.58227704568156,-129.176352369309,-124.99867434153148,-1.9514176093912192,0.12275728884389425,False,commits
C,net_added,0,5,107.06957083117877,79.79696721226816,-27.272603618910626,-25.051999681506935,-1.2547098574010358,0.2778947636221433,False,commits
C,net_removed,0,5,26.688425279273314,30.239790831745392,3.551365552472082,-10.41316017982642,0.13032789191970695,0.9025984311868109,False,commits
C,net_modified,0,5,94.00031665226925,41.27275950083401,-52.72755715143525,-6.725292168149311,-1.7589410980597535,0.15340629894696658,False,commits
C,is_net_negative,0,5,0.1571430268288014,0.160653340122782,0.0035103132939805657,0.010718019364735099,0.184730006307831,0.8624287430041122,False,commits
Dart,files_touched,0,5,4.268716650424677,4.227188419291286,-0.041528231133392254,-0.07669592976855544,-0.06360953338961957,0.9523330221597287,False,commits
Dart,churn,0,5,188.8027120942037,238.1636211285583,49.36090903435456,26.041021548284135,0.36296290507953455,0.7349997296609065,False,commits
Dart,net_added,0,5,57.086376259959096,113.823773696184,56.73739743622489,29.952254588986435,1.0612024555912616,0.34842232229431286,False,commits
Dart,net_removed,0,5,17.55445589083879,5.717346714007439,-11.837109176831348,-5.039965281887403,-1.265044874275768,0.2745333580277609,False,commits
Dart,net_modified,0,5,57.08093997170291,59.31125035918342,2.230310387480512,-2.729070231444531,0.055631644474360614,0.9583031468782491,False,commits
Dart,is_net_negative,0,5,0.19037676596117994,0.18423615377654584,-0.006140612184634098,0.03258768296050815,-0.14463409787624015,0.8919945956809945,False,commits
CSS,files_touched,0,12,1.724948209282857,1.9470246208424642,0.22207641155960722,-0.024743589743589922,0.5207954884405621,0.6128315336983475,False,commits
CSS,churn,0,12,80.97308595476649,77.34648680454963,-3.6265991502168724,-19.30982226258433,-0.16170593191785007,0.8744693565308469,False,commits
CSS,net_added,0,12,34.640296241602314,35.2187086510771,0.5784124094747867,-5.531159037998806,0.0466183951159847,0.9636529687421191,False,commits
CSS,net_removed,0,12,15.255701093554542,22.58129993852073,7.325598844966183,0.9337535849163756,0.6918872035562941,0.5033506933290327,False,commits
CSS,net_modified,0,12,15.538544309804811,9.77323910747589,-5.76530520232892,-6.660707945265343,-0.8799351511205922,0.3977109687659936,False,commits
CSS,is_net_negative,0,12,0.16443356505101484,0.20899616454220113,0.044562599491186274,0.034102848056336434,1.4961831594982957,0.16273519542125348,False,commits
All,files_touched,0,109,5.52934190459032,8.493135514846866,2.963793610256545,0.3232284956422893,1.2314598631327267,0.2208256974958195,False,commits
All,churn,0,109,367.8112406409441,491.25468788301845,123.44344724207437,41.666763369113255,1.155891411321488,0.2502762514241919,False,commits
All,net_added,0,109,185.72681168136936,227.83247910810326,42.105667426733824,23.828646467080304,1.1371017667186216,0.25801233927411954,False,commits
All,net_removed,0,109,72.19527647130695,122.1339154487432,49.93863897743618,0.5533319991995214,0.5164333614696622,0.6066076025497343,False,commits
All,net_modified,0,109,54.94457624413384,70.64414666308598,15.699570418952161,4.060787821389738,1.5526240584021067,0.12343855206115176,False,commits
All,is_net_negative,0,109,0.16425474975862386,0.15360195943838778,-0.01065279032023607,-0.00969428920688975,-1.7623706608575878,0.08083579585877396,True,commits
Javascript,files_touched,2,48,5.482589721110638,8.954370952472635,3.4717812313619976,0.6966356243750469,1.2160645104363508,0.23003280905290271,False,commits
Javascript,churn,2,48,360.3718808112175,472.5244386502547,112.15255783903721,37.62540397564195,0.9115651817923136,0.36664957900849526,False,commits
Javascript,net_added,2,48,177.16162918775572,202.12153691837975,24.959907730623986,21.049343432556626,0.5907218325364698,0.5575369142219154,False,commits
Javascript,net_removed,2,48,49.13060838548955,152.78048828549606,103.6498799000065,3.803286663502611,0.9196604761644862,0.3624463473425468,False,commits
Javascript,net_modified,2,48,67.0398216189861,58.81120672318946,-8.228614895796634,5.262596844646993,-0.4169276946940426,0.6786294844107701,False,commits
Javascript,is_net_negative,2,48,0.15474249727255387,0.15684231213288125,0.0020998148603273495,0.004858995019046408,0.18582252514758307,0.8533836088662494,False,commits
Python,files_touched,2,34,3.7160990719546447,3.8088081097376887,0.0927090377830442,0.2571563735374989,0.30513175364247014,0.7621821328435882,False,commits
Python,churn,2,34,223.8912621736956,238.27535673554414,14.384094561848555,39.69218273160188,0.4931525780301767,0.6251706587585087,False,commits
Python,net_added,2,34,115.35840720830458,141.81034734389664,26.451940135592064,45.98743310839265,1.5405462273253017,0.1329626947783223,False,commits
Python,net_removed,2,34,36.42491762232826,19.483668203089927,-16.941249419238336,-1.0992063492063493,-1.5959536712322357,0.12003264750844467,False,commits
Python,net_modified,2,34,36.05396867153137,38.49067059427878,2.436701922747411,-0.18920103695539048,0.614710627242128,0.5429614680202833,False,commits
Python,is_net_negative,2,34,0.1459172908457749,0.13801311191226945,-0.007904178933505467,-0.011481298669531806,-0.6581489501182389,0.5150079592361676,False,commits
Rust,files_touched,2,14,6.797191412236825,7.408885546087791,0.611694133850966,-0.4194039447773672,0.49942069611248857,0.6258282232790447,False,commits
Rust,churn,2,14,413.3045398592757,503.6127697967765,90.30822993750083,-52.701702817136706,0.49344384585941886,0.6299300414119214,False,commits
Rust,net_added,2,14,275.3739633115638,318.1321477608444,42.758184449280634,-7.378872223734064,0.28486513353148474,0.7802349816202585,False,commits
Rust,net_removed,2,14,33.174578778165305,30.45042839255077,-2.7241503856145344,-1.7745016610707358,-0.2010509148284561,0.8437702802840706,False,commits
Rust,net_modified,2,14,52.377998884773284,77.51509682169066,25.137097936917364,5.680861571437397,1.4775623656200112,0.16333861855283527,False,commits
Rust,is_net_negative,2,14,0.17873217356423274,0.15690438845445737,-0.02182778510977539,-0.026420852989927322,-2.1886646632904747,0.047475039496072874,True,commits
HTML,files_touched,2,6,2.8793900543900546,1.7961575730471078,-1.0832324813429464,-0.7216525722339676,-1.6221662282239924,0.16569465408726017,False,commits
HTML,churn,2,6,506.1002331002331,99.84006286026636,-406.2601702399668,-27.01490384615384,-1.426302269533037,0.21311692700374785,False,commits
HTML,net_added,2,6,134.954662004662,58.46999850924269,-76.4846634954193,-27.36649048625793,-1.3014723799794317,0.24983435863620532,False,commits
HTML,net_removed,2,6,161.03894716394717,22.145516547406086,-138.89343061654108,-0.0826956957770919,-1.4168301144315876,0.21571442552878806,False,commits
HTML,net_modified,2,6,105.05331196581197,9.612273901808786,-95.44103806400318,-0.5029218843172332,-1.079738644625881,0.32956667500285486,False,commits
HTML,is_net_negative,2,6,0.10493395493395495,0.14499105545617175,0.04005710052221681,0.0326713015666504,1.0564083199535768,0.3391282295478917,False,commits
Go,files_touched,2,15,4.792581702263101,4.655727161757145,-0.13685454050595489,-0.404153494906919,-0.25633080455442203,0.8014236823734084,False,commits
Go,churn,2,15,355.6781618061803,498.7419528726958,143.0637910665155,63.642736282330205,1.0511959822674541,0.31097571465086316,False,commits
Go,net_added,2,15,229.1358576658262,216.69974126365616,-12.436116402170077,8.59111618599708,-0.14270683245203045,0.8885552205659192,False,commits
Go,net_removed,2,15,31.580265431572972,101.89884766038034,70.31858222880737,-0.11218387166065646,1.0443887304491655,0.3140044148148659,False,commits
Go,net_modified,2,15,47.481019354390504,90.0716819743296,42.59066261993912,-1.649969078540508,1.3022313299847088,0.2138546742995733,False,commits
Go,is_net_negative,2,15,0.14946396365741935,0.14373084545680406,-0.0057331182006152975,-0.0013736263736263687,-0.35246754998793467,0.7297374245128181,False,commits
Java,files_touched,2,5,8.91353525923234,7.129122337445691,-1.784412921786648,-0.7839102910059705,-0.6898389374877681,0.528231411719816,False,commits
Java,churn,2,5,290.8187982072826,460.4599877266379,169.6411895193553,113.35404769902584,1.5754725375943093,0.1902705043673117,False,commits
Java,net_added,2,5,143.62133137935655,289.8911663575137,146.2698349781571,74.88375986606074,1.9063260169581706,0.1292922537320333,False,commits
Java,net_removed,2,5,66.05125266517054,12.387464650007798,-53.663788015162744,-40.976318441383945,-2.190482688106166,0.09364160894734377,True,commits
Java,net_modified,2,5,40.573107081377785,79.09067835955825,38.51757127818046,10.47189398027978,1.3807969375204758,0.23947546091796693,False,commits
Java,is_net_negative,2,5,0.1685518637785431,0.11816211529490853,-0.05038974848363453,-0.033484812245874185,-1.890610377392385,0.13165773181126375,False,commits
Bash,files_touched,2,16,2.1002514698932777,1.815330348034005,-0.2849211218592729,-0.13234165942626075,-1.3731768520544267,0.18987687762476646,False,commits
Bash,churn,2,16,111.93171348264428,87.2064157998435,-24.72529768280078,8.871554418868993,-0.7842789432586267,0.4450859582516045,False,commits
Bash,net_added,2,16,56.203588170124505,44.15709800777253,-12.046490162351978,4.5117573283494,-0.5457228113848739,0.5932801486529864,False,commits
Bash,net_removed,2,16,37.981138513759134,22.398569374607312,-15.582569139151822,2.7426604613137124,-0.6952969262121621,0.49750012570834995,False,commits
Bash,net_modified,2,16,8.873493399380322,10.32537420873183,1.451880809351508,0.28686535887302433,0.7623232125329121,0.4576877481011604,False,commits
Bash,is_net_negative,2,16,0.17092116111187988,0.19799495997009542,0.02707379885821555,0.014143443938840358,0.9380917449360437,0.3630577018205602,False,commits
C,files_touched,2,5,5.372805288545434,3.718101567802288,-1.6547037207431465,-1.706634285037318,-1.9308590844533962,0.12569114904389497,False,commits
C,churn,2,5,323.53905509829656,196.73036138571067,-126.8086937125859,-124.04689017888877,-1.926378284824023,0.12634065710468106,False,commits
C,net_added,2,5,107.45279451961801,82.95019726965647,-24.502597249961553,-27.27348777348778,-1.010327947669307,0.3694897850635301,False,commits
C,net_removed,2,5,26.73922324988927,30.13538536361161,3.3961621137223403,-10.376803250603905,0.12281470837814744,0.9081772756953836,False,commits
C,net_modified,2,5,94.67351866439465,41.822389376221295,-52.85112928817334,-6.466704181968961,-1.7359169175225682,0.15758841712002997,False,commits
C,is_net_negative,2,5,0.15798789356673779,0.1539513300152399,-0.004036563551497935,0.013475099492314901,-0.17142986096284893,0.8722087687860588,False,commits
Dart,files_touched,2,5,4.2838595054452595,4.334756728249513,0.05089722280425253,-0.14049099703288226,0.08026547256173659,0.9398815582327256,False,commits
Dart,churn,2,5,189.4665780338455,231.49294174105003,42.026363707204474,26.458033573141478,0.2857813999392375,0.789234323257647,False,commits
Dart,net_added,2,5,57.22720229728905,106.32162918369934,49.09442688641031,30.90423932040808,0.8195524554524918,0.4584938951646666,False,commits
Dart,net_removed,2,5,17.576063349071358,4.609242682039931,-12.966820667031428,-5.011375774407178,-1.4585467969584953,0.21844447965022626,False,commits
Dart,net_modified,2,5,57.33165619374256,60.28103493765538,2.9493787439128054,-3.16729667113767,0.07079330462156724,0.9469603853004416,False,commits
Dart,is_net_negative,2,5,0.19033644669129685,0.18884959557068326,-0.001486851120613597,0.0291762013729977,-0.02975972981034998,0.977684319880734,False,commits
CSS,files_touched,2,12,1.6687443393854453,1.9639796786384787,0.2952353392530334,-0.02260375494071143,0.7035667895550228,0.49632537283572287,False,commits
CSS,churn,2,12,77.9727079121943,77.6407173006842,-0.33199061151010234,-20.66436100131752,-0.013724844958403152,0.9892952687274147,False,commits
CSS,net_added,2,12,35.963990942581155,32.697961180936595,-3.2660297616445693,-6.033593006498625,-0.3419059663121847,0.7388645069248556,False,commits
CSS,net_removed,2,12,9.58833493948853,25.007695746165325,15.4193608066768,5.068618789028081,1.282047317627104,0.22618724074992355,False,commits
CSS,net_modified,2,12,16.210191015062303,9.967530186791139,-6.242660828271169,-7.380262640173126,-0.9409264262898038,0.36694695268119,False,commits
CSS,is_net_negative,2,12,0.1691411443212486,0.2180171594591093,0.0488760151378607,0.04182372505543238,1.5797225180998733,0.14247582989268315,False,commits
All,files_touched,2,109,5.547430785499173,8.354059382983037,2.8066285974838645,0.24953423381462514,1.1079774813941217,0.2703329770205066,False,commits
All,churn,2,109,373.4275213076957,477.76487569442355,104.33735438672792,38.47177225340823,0.9394273646662427,0.349607690357448,False,commits
All,net_added,2,109,187.8020986626277,216.92664444043976,29.124545777812013,21.904059767868873,0.8139001953338937,0.41749300081779267,False,commits
All,net_removed,2,109,74.852896438193,125.52952866553493,50.67663222734189,-0.47217806041335453,0.5003070043741588,0.6178768782197912,False,commits
All,net_modified,2,109,55.386263103437464,67.65435129422447,12.268088190786997,3.88401782965677,1.2002944164651321,0.23265122987422848,False,commits
All,is_net_negative,2,109,0.165369109300555,0.15461481696012713,-0.010754292340427869,-0.009982045607411755,-1.6492858813489437,0.1019948671946712,False,commits
Javascript,files_touched,4,48,5.545429812249094,9.097696094410194,3.552266282161098,0.7412703831423695,1.1765348123612123,0.24530581615380903,False,commits
Javascript,churn,4,48,371.5918102838705,477.52939751788864,105.93758723401815,41.50918786633884,0.8098059604460918,0.42213285405789125,False,commits
Javascript,net_added,4,48,183.05669615547768,203.18328528955786,20.126589134080174,17.83844022315334,0.4455629668084589,0.6579586460872969,False,commits
Javascript,net_removed,4,48,49.66087376432221,158.06584657593464,108.40497281161238,5.1755692242421665,0.9171180943965024,0.3637630332381849,False,commits
Javascript,net_modified,4,48,69.43712018203529,58.140132826198055,-11.296987355837226,5.7221359731595385,-0.5491120753266222,0.5855280802043726,False,commits
Javascript,is_net_negative,4,48,0.1551768562078519,0.15600412045886553,0.0008272642510136621,0.0067915239365390345,0.07284640307824564,0.942237477677786,False,commits
Python,files_touched,4,34,3.709712604598062,3.8213202758626617,0.11160767126459907,0.2599080941093983,0.36702101991136,0.7159464699876554,False,commits
Python,churn,4,34,225.39965728954706,238.57002634135182,13.170369051804784,38.0783530826601,0.42635412423480884,0.6726182291138164,False,commits
Python,net_added,4,34,116.93636429029354,142.66467528334954,25.72831099305598,42.67589991098254,1.4591463840649566,0.1539788117268436,False,commits
Python,net_removed,4,34,37.139704160051636,18.218147695110055,-18.92155646494159,-0.8057017543859648,-1.6665078591704812,0.10507776377864415,False,commits
Python,net_modified,4,34,35.66179441960094,38.843601681446145,3.1818072618451994,0.3342667911590951,0.8191685449238493,0.4185671815333962,False,commits
Python,is_net_negative,4,34,0.1469224165629937,0.13961534020624344,-0.007307076356750286,-0.00663051245082262,-0.5368994120726763,0.5949387913641649,False,commits
Rust,files_touched,4,14,6.8259225350194965,7.461396965458002,0.6354744304385042,-0.4113589172143217,0.49596071762056737,0.6282011845155069,False,commits
Rust,churn,4,14,413.31334497224583,495.5873546058757,82.27400963362994,-62.605514237964314,0.47115563132321875,0.6453381398889037,False,commits
Rust,net_added,4,14,275.5343052325273,302.11214354088855,26.577838308361237,-7.799698046810633,0.19626098291510213,0.8474406565229106,False,commits
Rust,net_removed,4,14,33.36026144572374,31.107071348934507,-2.2531900967892278,-1.7014081675873438,-0.16508520855114797,0.8714163714213314,False,commits
Rust,net_modified,4,14,52.20938914699736,81.18406985802633,28.97468071102898,6.882484424389375,1.4522589732079103,0.1701355660174621,False,commits
